another question i would ask would be a very simple one how did you do it how did you evolve as far as you have and not destroy yourselves,0
its late we should go back,0
ellie,0
what are you so afraid of ellie,0
its getting late,0
and yet youre willing to die for this cause the one thing thats given your life a sense of purpose dont you see the contradiction here,0
relax its okay take a deep breath,0
oh i suck i suck,0
okay,0
well hurry up i want to be at mrs rosemonds before lunch,0
im in the bath mom,0
dont you raise your voice at me go to your room now,0
those are my letters,0
margarita found them while cleaning your room,0
where did you find those,0
cecile is that the best you can do you must forgive her kathryn shes never been in a coeducational atmosphere before,0
what are the boys like,0
cool,0
thats one way of looking at it,0
its like a secret society,0
cecile everybody does it its just that nobody talks about it,0
but that would make me a slut wouldnt it,0
so dont you want to make ronald a happy pappy practice makes perfect cecile my advice is to sleep with as many people as possible,0
i dont love him i love ronald,0
now listen now that youre on your way it would be stupid of you to stop think of sebastian as a tutor let him instruct you,0
i am,0
im so proud of you youre becoming a woman,0
i did,0
well i dont know it was weird at first it felt icky then it felt kind of okay then i started getting really hot and then i started shaking and then like i dont t know it felt like an explosion but a good one,0
well did you like it,0
what do i do then,0
cecile i think youre going to have a hard time crying rape if thats all he did,0
if thats what you call it,0
well what then,0
no,0
he made you give him a blow job,0
well not exactly,0
so let me get this straight you came over to our house late last night and he forced intercourse on you,0
i dont know,0
why didnt you do something,0
if she knew shed kill me it happened at your house last night,0
does your mother know,0
it involves your brother he took advantage of me,0
cecile you have to tell me,0
i i dont think you want to know,0
what do you mean,0
something awful happened last night,0
calm down tell me whats wrong,0
its kathryn,0
who is it,0
best friends,0
of course i would were friends right,0
youd do that for me,0
cecile if theres one thing im great at its love letters with my help hell be eating out of the palm of your hand perhaps we can arrange a little get together for the two of you at my house,0
why,0
i want you to make me copies of his letters and bring them to me,0
yes theyre in this antique doll house in my room,0
did you hide the letters,0
okay,0
listen to me your mother must never know never,0
i do like him i cant stop thinking about him,0
cecile we just made out in the middle of central park you can trust me,0
i dont know,0
well do you like him,0
no,0
thats so romantic have you responded,0
is it that obvious,0
oh come on cecile hes crazy about you,0
what are you saying,0
maybe you should try it on your friend ronald sometime,0
that was cool,0
eyes closed,0
okay,0
lets try it again only this time im going to stick my tongue in your mouth when i do that i want you to massage my tongue with yours thats what first base is,0
it was nothing,0
see that wasnt so bad,0
i guess it still sounds gross,0
do you want to learn or not,0
are you for real,0
its not gross how else do you think girls learn here turn around and face me,0
eww no thats gross,0
havent you ever practiced with one of your girlfriends,0
ah duh boys ive never even gone to first base with a guy what do i do,0
what are you scared of,0
you think so i dont know i guess im just scared,0
thats great,0
what a loser she must be anyhow courts invited me to the hamptons for labor day weekend,0
really bulimic headcase,0
hes alright he kept talking about this bulimic headcase he dumped over fourth of july,0
so rumor has it that you went on a date with court reynolds i hear hes very nice,0
thanks nice meeting you,0
ill call you later and well get together and plan your curriculum,0
i was thanking her vietnamese is such a beautiful language,0
what was that,0
prude,0
good night cecile,0
want a blow job,0
no,0
need any company,0
im taking a shower,0
where are you going,0
no you were fine,0
is it me,0
you think,0
im sorry,0
cecile this is what i like to call quiet time this is time when we reflect on what weve done,0
i like it better when im on top,0
for the first time yes itll pass,0
am i suppose to be this sore,0
some other time cecile,0
want to join me,0
i dont want to kiss you here i want to kiss you there,0
but,0
you promised to let me kiss you,0
what are you doing,0
i swear,0
just a kiss right,0
of course im not a monster,0
and then i can go home,0
cecile all i want to do is give you a kiss,0
please please please ill do anything just dont call my mom,0
why not oh wow she doesnt know youre here in fact youre grounded jesus you could get in a shitload of trouble for this i think i should call her anyway,0
my mom dont call my mom,0
okay okay ill just call your mom and have her come pick you up,0
i want to go home,0
i was just kidding,0
i want to go home,0
im sorry that was out of line,0
mmmm youre right those clothes dont do you justice why dont you take them off,0
i look terrible,0
just taking your photo,0
what are you doing,0
hell love it,0
you think hell like it,0
excellent,0
it is unless youre a fuck up like myself,0
but i thought high school is only four years,0
im what you would call a fifth year senior,0
what year are you in,0
how are things down under blossoming i hope,0
my father just took me on a trip to australia,0
would you please leave,0
what nervous im going to win,0
good luck sebastian,0
really care to make a wager on that,0
dont even think about it rachel is an exceptionally well rounded young woman who happens to be attending princeton this fall shes way too smart to fall for your line of bs,0
yummy,0
my daughter rachel,0
well you dont have to get nasty about it,0
i hope for your sake you grow out of this immature phase its going to get you into trouble,0
you do,0
no it doesnt i see right through you,0
it works a little,0
you think you can come in here with that cute little smirk on your face and try and flirt with me it doesnt work sebastian,0
dont be insecure doc youre a big help,0
this isnt a joke your parents spend a lot of money to send you here im trying to help you,0
why i like spending time with you you know youre quite attractive for a woman your age you have killer legs killer,0
no this is going to be our last session,0
same time next week,0
i think thats all the time we have for today,0
let me tell you something doctor chicks love a guy with a bad rap they say they dont but they dont mean it they all think that theyre the ones that are going to save me the trick is to let them think its true,0
dont you want to change that,0
i do,0
but you said you have the worst reputation,0
i know,0
and you havent made an ounce of progress,0
i know,0
jesus weve been at this for six months,0
i dont know he was just so charming all he did was talk about how i had killer legs and how we wanted to photograph them things just got out of hand from there mom are you there mom mother,0
jesus christ how can you be so stupid,0
nudie pictures what do you think,0
would you cut the psycho babble bullshit mom theres pictures of me on the internet,0
alright honey just calm down take a deep breath and step out of the circle,0
you dont know him im so stupid,0
who told you,0
he told me he loved me and i believed him,0
honey is something wrong,0
hi mom,0
grand central you better not be fucking with me cause its your ass on the line,0
alright shes staying with some friends of her parents the osheas she caught the train twenty minutes ago into grand central,0
one,0
i told you i dont know,0
mcconnell im gonna out your ass in two seconds if you dont tell me where she is,0
i dont know why dont you leave her alone,0
where is she,0
no,0
sebastian you faggot is she with you,0
who is this,0
is she with you,0
ill be in touch,0
she bought it,0
pretty sure or sure sure,0
im pretty sure she did,0
and you think she bought it,0
yes,0
you told her that people are jealous cause im loaded,0
yes,0
you told her i never said i love you before,0
yes,0
did you do everything i asked you to,0
positive,0
i swear on my life i never said a word to her about you,0
come on greg youre the only one who knows her the truth will save you,0
annette harrison i dont know what youre talking about,0
your career what about your family can you imagine the humiliation your fathers going to feel when he finds out his pride and joy is a fudge packer,0
please dont tell anyone this could ruin my career,0
really drunk and blah blah blah blah blah,0
i told you to lock the door,0
whoa,0
get out of here,0
greg is that you under the covers,0
jesus,0
hey blaine did i leave my holy shit,0
baby right on time,0
oh baby oh baby,0
dont worry about it ill stay,0
will you stay here for the night you can leave in the morning thats when my parents get back and,0
he doesnt scare me ill kick his ass in,0
id be careful if i were you god knows what hes up to,0
racist piece of shit,0
its been going on for a while then he called me a disgrace to our family and thats when he hit me,0
and this happened before you and i hooked up,0
and when i confronted him about his affair with cecile he told me it was none of my business then when i said well what about ronald he said you were nothing more than a stupid the n word and that you deserved what you got,0
ill be right there,0
i think hes high on drugs he hit me then took off im afraid to be alone please come over,0
what do you mean,0
its sebastian hes out of his mind,0
whats wrong,0
no,0
hi kathryn is everything okay,0
its kathryn,0
yeah,0
ronald,0
hello,0
but i cant even see her she doesnt have her own phone i dont even know her email address,0
what do you do tell her you love her,0
likewise im sure,0
pleased to meet you,0
war it is,0
i think you have your answer,0
then i will consider it a declaration of war one two three,0
and if i dont,0
im giving you to the count of three to plop your ass down on the bed,0
get out,0
i dont care what you said we had an agreement youve slept with half of the borough so dont tell me youre being choosy,0
didnt you hear what i said,0
get out we had an arrangement,0
i accept now get out,0
im very sorry about that i apologize,0
fine get off me,0
will you calm down,0
get off me,0
im sorry but unfortunately i dont fuck losers,0
in any event you still owe me my reward,0
you were very much in love with her and youre still in love with her but it amused me to make you ashamed of it you gave up on the first person you ever loved because i called you names dont get me wrong im flattered that you chose me over her but please understand i never loved you sebastian youre just a toy a little toy i play with and now youve completely blown it with her i think thats the saddest thing ive ever heard cheers,0
come again,0
silly rabbit my triumph isnt over her its over you,0
not my choice of toast but its your call to your triumph over annette,0
to my triumph of course,0
thank you now where were we,0
well done,0
not that its any of your business but yes,0
ronald,0
id love to but unfortunately im expecting some company,0
i thought we should celebrate,0
well done,0
devastated beyond repair i doubt shell ever trust a man again,0
annette,0
you wanted an answer to your question,0
mind if i ask what youre doing in my room,0
i have a flair for drama,0
a little melodramatic dont you think,0
i knew this guy last summer in the hamptons he and his girlfriend at the time were madly in love with each other but she had this huge weight problem his friends taunted him mercilessly about it you know how do you breathe when she sits on your face its embarrassing for you to be seen with her finally he couldnt take it anymore and decided to dump her she flipped and he went on the defensive i distinctly remember him saying the same thing over and over again im completely fucked up im completely fucked up im completely fucked up poor fatty never had a chance,0
screening calls any suggestions,0
how have you dumped girls in the past,0
ive never done this before,0
why so nervous,0
then do me a favor and get rid of her if not for me then do it for you look at yourself youre a joke shes turned you into jelly what do you want to be one of those losers who walk down the halls holding hands and smiling people used to respect you they feared you and now youre going to throw that all away,0
thats not fair youre taking all the fun out of it,0
is that what you think,0
i cant believe youre reacting this way youre just saying this because you lost the bet,0
not anymore you dont its obvious,0
kathryn you know i love you ive always loved you,0
at first it was but now its become something bigger,0
oh come on kathryn it was just a contest,0
im sorry its just upsetting youre in love with her you dont love me anymore,0
whats wrong with you why are you acting this way,0
pwhipped pwhipped,0
no im not,0
oh my god youre completely pwhipped,0
and i dont,0
i want to fuck,0
it clearly is why,0
and thats why youre leaving,0
im not in the mood,0
excuse me,0
some other time,0
mock mock mock,0
wow so you made love ooo i hear the birds chirping,0
it was it was like the emotional part outweighed the physical part,0
no tell me,0
i know thats the amazing part of it i mean it wasnt like cirque du soleil acrobatics just standard missionary stuff but it was ah forget it im going to sound like a hallmark card,0
oh come on for her first time,0
it was fantastic,0
tell me all the details,0
oh yes,0
you didnt,0
well you obviously wanted me to witness your little adventure or else you wouldnt have invited me in,0
kind of,0
bad time,0
she wouldnt say she apologized to your aunt and told her she was going to stay with some friends you blew it sebastian that girl has come to her senses and she will never go near you again,0
whered she go,0
you dont know she left thirty minutes ago,0
where is she,0
if youre heading towards her room you wont find her,0
a momentary lapse of judgment soon to be rectified,0
i dont know she was lying on the bed ready to do it but i i dont i was i just didnt feel right about it,0
so what went wrong,0
exactly the opposite,0
she shot you down,0
if your asking if i nailed her the answer is no,0
well i know how it went with cecile she wont shut up about it howd it go with mrs jesus,0
with who,0
so howd it go last night,0
morning,0
morning,0
kathryn the only thing youre going to be riding is me now if youll excuse me i have some work to do,0
do you mind if i take my new porsche for a ride,0
im not losing the bet its just taking longer than i expected,0
and thats why youre losing your bet,0
if you must know yes i dont know what to do i cant stand that holier than thou bullshit and yet im completely infatuated with her she made me laugh,0
shes really getting to you isnt she,0
nothing,0
whats your problem,0
shut up,0
jesus she reeks of laura ashley oh shes crying wittle babys upset by the big bad book,0
yeah,0
that her,0
take a look for yourself,0
who are you spying on,0
yippy,0
i just had a nice chat with cecile i dont think shell be giving you anymore problems,0
eat me sebastian its alright for you to fuck everyone but because im a girl its wrong well let me tell you something i didnt ask to be a girl do you think i relish the fact that i have to act like mary sunshine twenty four seven so i can be considered a laaaady do you think i take great delight when i hear kathryn is so wonderful kathryn is a model child kathryn is going to make an excellent wife one day im the marsha fucking brady of the upper east side and sometimes i want to kill myself for it no i dont enjoy being a part of the weaker sex and for that reason everyone around me is going to suffer so theres your psychoanalysis doctor freud now are you in or are you out,0
you amaze me,0
what is that oh my god its your conscience,0
are you really i mean weve done some pretty fucked up shit in our time but this i mean were destroying an innocent girl you do realize that,0
im aware,0
before we go through with this i just want you to be aware of the damage were going to cause,0
cecile,0
who are you calling,0
well let me know when you do until then,0
any day now,0
have you succeeded in your task,0
moving along quite well,0
i hate it too,0
i hate when things dont go my way it makes me so horny,0
oh sis youre so tense,0
thank you mmmm that feels good,0
im at your service,0
but who will they turn to for help,0
i rat cecile out to mommy mommy goes ballistic and ends their relationship boo hoo,0
whats your plan of attack,0
not to mention court reynolds unfortunately ronalds moving with the speed of a special olympic bobsledder,0
ooo im sure mrs caldwell will love that,0
the plot thickens it appears that cecile has fallen for her music teacher,0
call cecile up and get her to come over ill bust that cherry in a heartbeat,0
no,0
i now plan to devote all my energies to destroying the douche bag any luck corrupting her daughter,0
interesting,0
you ready for this ive recently discovered that our good friend mrs caldwell is the one who sent the letter to annette urging her to stay away from me,0
whats wrong with you,0
shhh,0
you would not believe what,0
okay,0
call me later,0
blow me,0
loser,0
im working on it,0
it would feel so yummy,0
even there,0
you can put it anywhere,0
because im the only person you cant control and it kills you,0
what makes you think id go for that bet thats a seventy thousand dollar car,0
be more specific,0
ill give you something youve been jerking off about ever since our parents got married,0
and if i win,0
if you lose then that hot little porsche of yours is mine,0
what are the terms,0
could you be more desperate to read it,0
oh gee your journal could you be more queer,0
oh well duty calls time to add another chapter to my work of art,0
ill think about it,0
care to make a wager on that,0
you dont stand a chance even this is out of your league,0
it just so happens were not in kansas anymore our little angels father has accepted the new headmaster position at oakwood shes staying with my aunt up in connecticut while daddy sells his house can you imagine what this would do for my reputation screwing the new headmasters virginal daughter before school starts it will be my greatest victory,0
bfd what do you plan to do fly to kansas and woo little dorothy,0
oh yes ive read it over and over again this babys the real deal daddys little angel a paradigm of chastity and virtue,0
jesus christ is she for real,0
shut up and turn to page 64,0
im not interested in the latest dating tips from jonathan taylor thomas,0
that was just simple revenge what i have planned requires sheer genius,0
oh but diddling the therapists daughter is a challenge,0
oh come on kathryn its too easy but i thought high school was only four years i mean please she knows nothing shes seen nothing i could have her under the table at au bar sucking me off before the appetizer arrived go get one of those moron friends of yours to do it i have a reputation to uphold,0
why not,0
sounds intriguing,0
i need you to seduce our young cecile introduce her to your world of decadence and debauchery,0
i see your point though why should i care,0
because if theres an attack made on court it could be traced back to me i cant allow that to happen everybody loves me and i intend to keep it that way,0
why go through cecile why not just attack court,0
keep your friends close and your enemies closer when i get through with her shell be the premier blow job queen of the tristate area and poor little courts heart will be shattered,0
so thats what this is all about well get together and plan your curriculum,0
i dont find this very funny,0
you dont mean,0
in any event my feelings were hurt when i learned that he had fallen for someone else someone chaste pure innocent,0
sorry,0
what,0
oh poor baby well you can relax i have a mission for you,0
hopefully though she suspects that your decrepit alcoholic father is diddling the maid,0
lovely how is your gold digging whore of a mother enjoying bali zipping through my inheritance per usual,0
im just taking the poor girl under my wing,0
do you care to tell me what mrs whitetrash and her stupid daughter are doing in my house,0
outstanding,0
ceciles attending oakwood in the fall,0
its the least i can do,0
oh please i cant have you do that,0
let me get that for you,0
absolutely,0
you will be discreet about this,0
i cant thank you enough,0
black,0
i know shes so young and hes so,0
ronald thats crazy,0
its worse i think theres something going on between cecile and her music teacher,0
kathryn you have my word it isnt drugs is it,0
well you promise you wont say anything to her weve developed a friendship and,0
what about her,0
its cecile,0
not at all whats wrong,0
i hope i didnt keep you from something,0
i got your message and came as quick as i could,0
like your stepbrother sebastian i cant believe they didnt expel him after what he did to the school nurse,0
dont worry its totally understandable most of the boys that matriculate at oakwood are very upstanding gentleman however there are the occasional bad apples,0
thats beautiful,0
i know this sounds corny but whenever i feel temptations of peer pressure i turn to god and he helps me through the problem call me an anachronism but it works,0
how do you do it i mean with all peer pressuring that goes on in high school where do you get your strength,0
youre too kind,0
ill do my best,0
i cant tell you how happy we are that cecile is going to be attending oakwood with you this fall youve always been an inspiration to beau and i on raising her we just hope she can rise to the high standards which youve set for her,0
i guess that puts me in my place thank you for the hospitality mrs caldwell it was a true awakening,0
oh dont give me any of that racist crap my husband and i gave money to colin powell,0
first of all maam i never touched your daughter and second i would like to think that in these times someone of your status could look beyond racial lines,0
whatever you are never to set foot in this house again and you are never and i mean never to see my daughter again is that understood,0
got me off the streets i live on 59th and park,0
is that so,0
mrs caldwell i think youre misunderstanding something,0
im paying you to give cello lessons not to pervert my child,0
excuse me,0
who the hell do you think you are,0
i understand good night,0
its really important,0
ill do that,0
fine could you please see that she gets this,0
young man i already told you shes not here,0
annette annette,0
later listen were entertaining some guests so,0
do you know when shell be back,0
shes out,0
do you know where she is,0
shes not here,0
i need to talk to annette,0
what do you want,0
ill do that,0
well please leave a message that i called,0
ive already told you shes not home,0
its desperate that i talk to her,0
you must be sebastian ive heard such nice things about you,0
hi is annette at home,0
and this ones for mrs farren,0
just you wait,0
this one says to mother from amy,0
these are all from me,0
youre upset about me i made you fight i hate for you to fight,0
im sorry daddy and mommy are a little upset,0
voices from an old dark house,0
no i didnt,0
let me be the judge of that,0
daddy its true,0
now look this is the last time you come to me with any such stories ?€? im sick of this sort of thing,0
it was just a voice,0
and who did the voice belong to,0
its true,0
now amy,0
i did i came to an old dark house and a voice called to me a lovely sweet voice,0
why didnt you run after them,0
they ran away,0
because you didnt ask them i dont blame them for being angry why didnt you explain what happened,0
it was on account of the birthday party,0
what do you mean you didnt play with the other children,0
but i didnt play with them daddy they wouldnt play with me,0
cant you tell me later,0
i wanted to talk to you i wanted to tell you about the other children,0
what do you want amy,0
but this is different go on blow,0
but you told me in the garden that the wish about the tree couldnt come true,0
certain wishes do,0
but wishes dont come true,0
amy make a wish wish real hard and then blow out the candles and your wish will come true,0
but amy that was just a story it wasnt real that trees no mailbox,0
i didnt forget,0
but i told you about that so long ago you couldnt have been more than three when i told you that tree was a magic mailbox,0
yes daddy,0
amy not that old tree,0
ill show you,0
where did you mail them,0
yes i did,0
did you mail then,0
yes daddy,0
amy you remember the party invitations edward gave you to mail,0
youll see it when its all lit and ready for you,0
is that my birthday cake may i see,0
well i guess were not a very proper family,0
we open ours on christmas eve thats considered proper,0
no,0
my goodness dont you open your presents until christmas morning,0
i dont know yet,0
whatd you get for christmas,0
deaths like life deaths a part of life it isnt frightening it isnt the end of everything it isnt quiet and nothingness its a part of all eternity,0
but why,0
yes amy,0
you,0
but amy amyim dead,0
oh it is it is deaths terrible,0
amy listen to me death isnt such a terrible thing,0
but shes dead,0
you mustnt be afraid,0
shes dead i know what it is now when people say somebody died i know what they mean and im afraid shes dead shes dead,0
dont cry amy,0
its youirenamy friend,0
i want to touch it,0
it is wildness and freedom no one can touch it,0
may i pet the deer,0
its a warm breath warm and strong ?€? warmed by the sunlight that shone on the deers back in the hot summer sweet with leaves and mosses,0
i can sea its breath in the cold,0
because it knows it can move with the swiftness of strong wind,0
it stands so still,0
you wanted to share this moment with me,0
so beautiful irena so beautiful,0
a merry christmas to you amy,0
merry christmas,0
oh please,0
you and i shall enjoy christmas together shall i show you my christmas gift to you,0
oh that is more beautiful than i ever imagined it i wish i could show you to mommy and daddy i wish you could enjoy christmas with us,0
i shall wear it in my hair,0
it reminded me of you so i bought it it cost me more than all the others,0
oh how beautiful,0
you can open it now i guess lois huggins says thats proper,0
oh thank you amy,0
merry christmas irena i brought you a present,0
oh but the winters fun theres the wind and the snow youll like the warm fire upon the hearth and the long long nights,0
yes winters coming i dont like the winter,0
all right amy button your sweater darling its turning cold,0
my dolls we can pretend,0
your children,0
no i dont think thats very much fun lets play house instead you be the friend who comes to see me ill show you my children,0
pretend darling its all souls eve round about the fire we go over the flames we leapt,0
but we dont have any sea weed,0
light shining in her eyes throw sea weeds into the flames and the fire turns blue,0
that ones an elm,0
theres an oak leaf add a maple,0
of course,0
this is more fun than just pretend,0
thats right,0
yes yes i see prince,0
of course and two is the prince who kneels before her on one knee,0
a princess,0
oh yes they do look one is like a tall princess,0
the numbers simply dont mean anything,0
but you must,0
ill just never learn arithmetic,0
cant you get it darling,0
whenever you want,0
youll always play with me,0
oh i like the sound of that amy and her friend amy and her friend,0
no this must be a friendship that only we shall have you and i amy and her friend,0
not even daddyor mommy,0
for always then only you must promise never to tell anyone about me,0
i shall want you for always,0
for as long as youll let me,0
will you be friend for always,0
i can not tell you,0
but where is that,0
you wouldnt understand i come from great darkness and deep peace,0
but where do you come from,0
ive wanted a friend too ive been lonely,0
ive wanted a friend,0
im your friend,0
irena but who are you,0
you called me by my name,0
who are you,0
but where has it gone wheres all the strength and the quickness,0
it got hit,0
but it was alive ?€? it was fast and strong,0
because it cant its dead,0
why is it just lying there why doesnt it get up,0
probably hit by a car hard to see things in the twilight,0
but what happened to the little deer,0
bad luck to see death in the snow,0
but i saw what it was its the little deer,0
mustnt look little miss mustnt look,0
its a hard winter all the animals are bold as brass coming down into the streets for food youll see a lot of deer this winter,0
there was a deer on the other side of the fence,0
but i dont want you coming here alone you get me to go with you when you want to come here you promise,0
but shes such a nice lady,0
little miss dont you never come here alone you gave me a fright you did,0
but mrs farren just started to tell me a story please,0
about time for you to come home amy,0
that means i can go alone,0
i do suppose so but if you were there yesterday guess you can get there today,0
youre going to be busy all day long edward,0
soon as i finish,0
will you come soon,0
you just wait until i finish here ive got to dust these ships for your dad,0
but i want to talk to you mommy says for you to come up to the old house with me ive got to take back this ring,0
little miss youre stopping me in my work,0
oh i suppose it was to the wind you sang or maybe to the sun or the clouds or maybe it was to the flowers in the garden,0
i wasnt singing to myself,0
let me take another look at that ring,0
im trying to,0
been crying that wont please your daddy youd bettor cheer yourself up,0
thats the clever way to do it,0
well if its a real mourning ring im going to think hard for something i want more than anything else in the world before i wish,0
theyre given to the living in memory of the dead if this is a real one i cant be sure you can make a wish and it will come true in the twinkling of an eye,0
the ring up to him whats a mourning ring,0
maybe if its a real mourning ring like we have in jamaica all you got to do is turn it on your finger close your eyes and make a wish,0
a ring that i can wish on like i wished on the candles,0
i wouldnt be surprised if it were a true wishing ring,0
its a pretty ring,0
most surely that was a nice lady to give a ring to a little girl,0
a lady threw it to me,0
thats a finelooking ring,0
look at my ring,0
mommys taking me upstairs to change my dress right away,0
getting the yard all fixed up for your party amy youd better hurry and get yourself fixed up too,0
i cant do it i cant do it,0
hurry,0
yes yes,0
hurry hurry,0
my little girl said shed kill you if you came to see me i cant let you die well have to hide you,0
