uh with all due respect sir dr long told me to prep the field for detonation at,3
screwup,3
what sam cant i go down to the loading dock for a few hours without coming back to find a major,3
but,3
yes captain brynner you did butbut,3
fall,3
hemmings sam i thought i told you to close up shop and be ready to move up the island by night,3
they took that life away and left me with nothing,3
,3
i wouldve in another life,3
youd never understand,3
why youre a nothing nobody why,3
,3
,3
,3
,3
,3
,3
,3
,3
,3
checked,3
dead last time i,3
wheres elvis,3
no,3
,3
,3
,3
,3
,3
,3
,3
,3
it wont be long gentlemen,3
,3
,3
,3
,3
,3
,3
,3
him first,3
spite the mouth,3
and unharmed de,3
your fellow hero untouched,3
,3
bring him up,3
wheres arlo,3
tainer,3
its a little late for matinee heroics mason just give me the con,3
the river,3
you try anything it goes in,3
i dont see my container,3
then meet me at the dam in fifteen minutes,3
yeah im listenin,3
i got someone whos anxious to talk to you mr mason,3
hello,3
elvis is fuckin dead man get yourself some cds,3
and i cant guarantee the end will be quick,3
on this miserable road to nowhere,3
because if you dont give me that cylinder your lives will end,3
never done a thing for you,3
to die for a country thats,3
and ask a simple question are you actually prepared,3
i want you to look at one another,3
i dont know what the hell,3
your concern nor your fight relinquish the package and you can go,3
contrary to what dr long may have told you this is neither,3
yeah,3
like i say doc longs,3
should be right outside,3
odd then that his car,3
,3
though,3
not tonight,3
time to time yeah,3
doc long yeah i know him weirdo guy he comes in from,3
long,3
doc,3
assumptions are always dangerous,3
i assume you have one,3
actually i was just looking for a restroom,3
look like youre after something more dangerous,3
and a rifle you on the other hand,3
uh you wanna hunt outta season its cool with me but mostly well they just take a six,3
i beg your pardon,3
deer,3
quite a getup for jacking,3
dangerous,3
assumptions are always,3
i assume you want that to go,3
iced coffee,3
well then how about a cup of coffee darlene,3
lene,3
yeah they call me dar,3
is this your establishment,3
mornin,3
we gotta get help aw fuck damn,3
ready before the morning crowd blows in i got it,3
ready before the morning crowd blows in,3
two pots of coffee,3
like april it gives him gas and make sure theres two pots of coffee,3
and dont give him any ice cream,3
be sure you feed bosco,3
yeah,3
mm it doesnt take a genius,3
i can handle it,3
fore he closes which means youre gonna have to cover the grill and the floor,3
oh well i have got to get to the dentist be,3
time remember,3
darlene its fivethirty now i worked late for you this mornin and you didnt wanna spring for over,3
it,3
and then my night man shows up when he feels like,3
son of all the days for you to show up late first the idiot april calls in sick then i got a bad tooth,3
goddamn it ma,3
,3
and you aint gonna start now,3
you know i have yet to get a simple cup of coffee and a meal in this place darlene,3
,3
his i know yours i dont have a clue but if it wasnt for you i think hed have drifted right on through this town,3
ah,3
secrets,3
uh we both like to fish,3
theres something else too,3
somehow,3
hes smart enough to get you,3
well most of the time he looks like something the cat might have dragged in but you know,3
oh youre two of a kind doc oh he may not have your sheepskins and,3
oh no,3
story of my life well one thing you wont lose is that friend of yours back there ill tell you that,3
oh caught a few lost a few,3
ext dam day,3
kabulas out,3
geneva just pulled the plug,3
ext dam day,3
sir i got taipei grindin on me here how long is this supposed to ta,3
ext dam day,3
go,3
rangers,3
int darlenes store night,3
its after five,3
int us research laboratorycorridor night,3
you got thirty minutes,3
video lock,3
int tunnel day,3
tight,3
were gonna seal that tunnel i want it air,3
great all right,3
int tunnel day,3
major weve gotta seal that tunnel major,3
int vitellis helicopter day,3
fortynine,3
int vitellis helicopter day,3
no sign of em,3
int postal van day,3
now,3
hit it,3
negative negative,3
is elvis out,3
get ready to take it out,3
that tunnel,3
heres what i want you to do,3
whats going on colonel,3
,3
all right lets move,3
gomez you fight the battles you can win now weve been outmaneuvered here brynners next move is gonna be to get elvis out of the country and sell him to the highest bidder to do that he has to have planned an exit point thats where we intercept him thats where we make our play now you and your men back off,3
sir we cant just let him get away with this,3
its not over brynner,3
he was major andrew bryn,3
colonel sir who the hell is this guy,3
after that re,3
and where are you going,3
,3
the sooner you get up the lab the sooner youll figure it out,3
pappas that other guy was unloading ice cream into a freezer now what could he have to do with a military scientist huh,3
missoulas reporting the refrigerator truck as a stolen vehicle i told you mason was walking shit,3
it mustve happened right after we left,3
thanks,3
all right enough look,3
son,3
that little geek is my,3
it could be a cover i suppose,3
mason no hes a sodajerk drifter a hamburger flipper,3
run a check fbi interpol,3
son,3
a man named tim ma,3
whos your suspect,3
five,3
one of our units is pursuing a suspect up the thirty,3
well ive got dr longs body down at the coroners office,3
have you idd the bodies,3
colonel,3
what the hell are you talkin about,3
i will tell you what i,3
i dont suppose youd like to tell me what this is all about,3
uhhuh,3
deputy art lewis jerome county sheriffs department,3
,3
excellent,3
time,3
try this one out some,3
hey doc might wanna,3
,3
theres nothin goin on out there docexcept maybe the occasional fly fisherman,3
couldnt sleep pumper is everything uh all right tonight,3
morning doc awful early arent ya,3
let me have those,3
that the prey can bite back,3
and only then does our noble friend realize,3
tryin to remember somethin somebody once told me about tyin a fly,3
yeah i just,3
doctor,3
mmeans mason,3
the only one who understands what this me,3
youre the only one i can trust,3
everything will die mason,3
and what if it does,3
never let it reach fifty degredegrees,3
cold cold how cold,3
or itll ignite,3
the compound has to be kept cold,3
no,3
call an ambulance,3
,3
shit oh shit,3
mason,3
doc,3
,3
some people might,3
fishin,3
to a simple thing like,3
some people might say youre readin an awful lot in,3
is death,3
without caution,3
and that power,3
back,3
forcing him to strike and only then does our noble friend realize that the preycan bite,3
create a piece of bait that sends the fishs instincts into overdrive,3
tie a fly,3
turn the power of the hunter against him,3
theres only one way you can do it mason,3
how can we ever hope to win against the trout,3
the master of his realm,3
sensitivity without neurosis hes,3
hes brains without ambition,3
is a perfect hunter,3
no thats not possible mason the trout,3
like a fish,3
and im good at this been doing it since i was a kid but you i dont know somehow you think,3
but you pull twice as many fish out of the water as i do,3
yeah ten months weve been fishin this river together we use the same equipment more or less,3
my secret,3
been trying to figure out your secret,3
,3
what,3
miles,3
i got eight thousand yards radius is five,3
dr long,3
we dont have an hour were already supposed to be shut down,3
i dont know um hes working but theres a lot of data maybeanother hour,3
how much longer for the range and power projections,3
well your prediction was on the nose,3
so reaction temperature is fifty degrees,3
well costellos finished with the stability profile but abbott is still chewing on the load file,3
mr sweeney how goes it,3
,3
okay ill have a chopper meet you at the top,3
theres a vent shaft leading straight up,3
yeah,3
mason mason,3
god theyre gonna seal it,3
tunnel,3
if youre not out of there soon i have got to seal the,3
fortyseven,3
mason what is the temperature of elvis,3
im at mile marker,3
mason,3
where are you now,3
weve got the real thing,3
what we gave brynner on the dam was a phony,3
son,3
what say again ma,3
yeah yeah,3
you mason,3
fol,3
all right go,3
yeah im sure,3
you sure,3
,3
ill lead em out,3
all right,3
jesus,3
the army sealin us in,3
what the hell was that,3
,3
dont move,3
just go check the temperature,3
tunnel now,3
were all gonna die in this,3
wait listen to me pappas if you dont let us by,3
,3
what happened to colonel brynner,3
side,3
his names vitelli talk to him hes right out,3
on the other end of this phone,3
theres a colonel,3
listen pappas,3
now raise em,3
,3
stole a truck under arrest,3
yeah asshole im puttin a murder suspect and a guy who,3
any idea whats goin on here,3
you redneck idiot do you have,3
i said let me see your hands now,3
pappas move the car,3
hands,3
let me see your,3
then how about if i call you ass,3
you know i gotta tell you that really bothers me somebody calls me son,3
to talk son,3
shut your mouth until i tell you,3
beer,3
i didnt sell the boy any,3
public drunkenness,3
mason you wouldnt know the truth if it bit you weve got your whole record we know about thethe conviction for vagrancy,3
lying,3
thats not the way i,3
seriously,3
i dont sell beer to minors i take that kinda thing,3
selling this young man beer wednesday night,3
so you dont remember,3
got that,3
you answer mine,3
badge someday then you can ask the questions until then,3
you find yourself wearing a,3
lem,3
nope is there a prob,3
do you recognize this young man,3
if it was wednesday night i was workin,3
uh drifting around like the trash you are or were you here workin,3
so mason last wednesday night uhwere you out,3
black background,3
oh,3
int tunnelair vent day,3
,3
,3
,3
int andys ice cream factoryandys office day,3
arlo,3
int brynners van day,3
talk to me,3
damn phone,3
gimme this god,3
int ice cream truckcab day,3
,3
int ice cream truckbox day,3
,3
,3
,3
,3
ext ice cream truck day,3
,3
ext darlenes store night,3
get in,3
ext us army research laboratoryguard gate jerome night,3
the usual doc,3
okay doc,3
int tunnel day,3
now seal that tunnel now,3
int tunnel day,3
he mustve had a damn arsenal in there,3
theres ammo fire from brynners vehicle,3
int vitellis helicopter day,3
negative negative,3
int gomezs helicopter day,3
gotta seal it,3
int tunnel day,3
its too late mason ive,3
int postal van day,3
ill stay here and secure this position,3
int vitellis helicopter day,3
uh so head for the other end of the tunnel,3
int gomezs helicopter day,3
do it now,3
int gomezs helicopter day,3
weve gotta take out brynners van before they reach,3
so anyway he says whynt you do what the chinese do,3
an honest living,3
course you do jake,3
i dont know how that got in the paper as a matter of fact ?€? it surprised me it was so quick i make an honest living,3
jake for christs sake,3
look pal i make an honest living people dont come to me unless theyre miserable and i help em out of a bad situation i dont kick them out of their homes like you jerks who work in the bank,3
take it easy jake,3
barney who is this bimbo he a regular customer,3
heats murder,3
look at that,3
the prints pretty fine i forgot my glasses id like to be able to read across,3
a ruler,3
well then how about a ruler,3
sir this is not a lending library its the hall of records,3
can i check one of these volumes out,3
if thats what it says,3
but that means that most of the valleys been sold in the last few months,3
thats right,3
then these are all new owners,3
land sales out of escrow are always recorded within the week,3
how come all these new names are pasted into the plat book,3
row twentythree section c,3
ill settle for la county,3
who do you blame for that her,3
the future mr gittes the future now wheres the girl i want the only daughter i have left as you found out evelyn was lost to me a long time ago,3
then why are you doing it how much better can you eat what can you buy that you cant already afford,3
oh my yes,3
i want to know what youre worth over ten million,3
i have no idea how much do you want,3
how much are you worth,3
just incorporate the valley into the city so the water goes to la after all its very simple,3
how do you do that,3
thats all taken care of you see mr gittes either you bring the water to la or you bring la to the water,3
theres going to be some irate citizens when they find out theyre paying for water theyre not getting,3
no mr gittes thats what i am doing with the valley the bond issue passes tuesday therell be ten million to build an aqueduct and reservoir im doing it,3
and thats what you were going to do in the valley,3
thats where life begins marshes sloughs tidepools he was fascinated by them you know when we first came out here he figured that if you dumped water onto desert sand it would percolate down into the bedrock and stay there instead of evaporating the way it does in most reservoirs youd lose only twenty percent instead of seventy or eighty he made this city,3
havent the faintest idea,3
hollie was always fond of tidepools you know what he used to say about them,3
the coroners report showed mulwray had salt water in his lungs,3
that you killed hollis mulwray,3
what does this mean,3
yes i think i can manage,3
an obituary column can you read in this light,3
what is it,3
id like you to look at something mr cross,3
with her mother,3
where is she,3
shes fine,3
is she all right,3
ive got her,3
well you dont look any the worse for wear mr gittes i must say wheres the girl,3
well be in touch mr cross,3
avocado groves,3
ill look into it as soon as i check out some avocado groves,3
just find the girl,3
okay my secretaryll send you a letter of agreement tell me are you worried about that girl or what evelyn might do to her,3
ive still got a few teeth in my head mr gittes and a few friends in town,3
how did you find out,3
well shes an extremely jealous person i didnt want her to find out about the girl,3
if you want to hire me i still have to know what you and mulwray were arguing about,3
hollis mulwray made this city and he made me a fortune we were a lot closer than evelyn realized,3
i didnt realize you and hollis were so fond of each other,3
just find the girl mr gittes i think she is frightened and i happen to know hollis was fond of her id like to help her if i can,3
what about her,3
my daughter,3
ive got the photographs in my office if theyll help you remember what was the argument about,3
well it was about five days ago you were outside the pig n whistle and you had one hell of an argument,3
at my age you tend to lose track,3
yeah do you remember the last time you talked to mulwray,3
sheriffs gold posse bunch of damn fools who pay 5000 apiece to the sheriffs reelection i let em practice up out here,3
when was the last time,3
no,3
you didnt see mulwray much did you,3
if mulwray was murdered she was probably one of the last people to see him,3
maybe,3
wouldnt it be useful to talk to her,3
no shes probably scared to death,3
doesnt that strike you as odd,3
yeah,3
yes shes disappeared hasnt she,3
you mean the little chippie he was with at the el macando,3
yes his girlfriend,3
his girlfriend,3
course im respectable im old politicians ugly buildings and whores all get respectable if they last long enough ill double whatever your fees are and ill pay you ten thousand dollars if you can find hollis girlfriend,3
mainly that youre rich and too respectable to want your name in the papers,3
exactly what do you know about me mr gittes,3
was he right,3
its what the da used to tell me about chinatown,3
why is that funny,3
you may think you know what youre dealing with but believe me you dont,3
what for,3
mr gittes youre dealing with a disturbed woman whos lost her husband i dont want her taken advantage of sit down,3
if you want an answer to that question i can always put one of my men on the job good afternoon mr cross,3
are you sleeping with her come come mr gittes you dont have to think about that to remember do you,3
my usual fee plus a bonus if i come up with any results,3
it disturbs me mr gittes it makes me think youre taking my daughter for a ride financially speaking of course how much are you charging her,3
too bad,3
thats too bad,3
none,3
of course but youve got no reason to think hes bungled the case,3
far as it goes of course he has to swim in the same water we all do,3
honest,3
very,3
would you call him a capable man,3
we worked in chinatown together,3
where from,3
oh yes,3
do you know him,3
lou escobar ?€? hes a lieutenant,3
whos the investigating officer,3
theyre calling it an accident,3
tell me what do the police say,3
fine as long as you dont serve chicken that way,3
i think i gave it to her,3
how did she get that idea,3
no she happens to think the last one was murdered,3
but im surprised youre still working for her unless shes suddenly come up with another husband,3
probably,3
its why you attract a client like my daughter,3
it doesnt hurt,3
if you were a bank president that would be one thing but in your business its admirable and its good advertising,3
thanks,3
you know youve got a nasty reputation mr gittes i like that,3
what oh damn near yes unless the animals sick or something and the steam rising off it like that in the morning thats life mr gittes life,3
always,3
yes sir thats what it looks like ill give you that,3
i said horseshit horseshit,3
sir,3
just bring your checkbook,3
what are you talking about,3
either that or shell be in jail,3
two hours tell me will evelyn be there as well,3
at your daughters house how soon can you get here,3
of course i do where are you,3
do you remember the figures we discussed,3
youve got her where,3
have you got your checkbook handy mr cross ive got the girl,3
hello,3
curly you know how long i been in business,3
you sure this is okay,3
tell mrs mulwray to wait for half an hour after you get there then if i dont show take her down to the boat,3
okay you got yourself a boat,3
ill throw that in too,3
plus what i owe you,3
i might be able to squeeze an extra seventyfive bucks out of it for you maybe an even hundred,3
i dont know,3
forget it how would you like to pay me off by taking a couple of passengers to ensenada youd have to leave tonight,3
oh gee mr gittes were going out tomorrow i know you been real good about it but my cousin auggies sick,3
how much do you owe me curly,3
tell her later,3
ill just tell my wife,3
right now curly it cant wait,3
sure as soon as we eat,3
could you drive me somewhere,3
off the alley,3
wheres that,3
in the garage,3
curly wheres your car,3
sure thing,3
how about a glass of wine honey this is,3
no thanks,3
just sitting down to supper jake care to join us,3
call me jake how is everything,3
gee this is a surprise mr gittes,3
call me jake careful driving home curly,3
thanks mr gittes,3
what kind of guy do you think i am,3
forget it i only mention it to illustrate a point,3
ill pay the rest next trip we only caught sixty ton of skipjack around san benedict we hit a chubasco they dont pay you for skipjack the way they do for tuna or albacore,3
you bet your ass you dont you cant even pay me off,3
no,3
not for your wife thats the unwritten law,3
oh they dont,3
they dont kill a guy for that,3
i think ill kill her,3
whats that curly,3
thanks you know something jake,3
thanks curly call me jake,3
you know youre okay mr gittes i know its your job but youre okay,3
youre absolutely right i wouldnt give her another thought,3
aint worth thinking about,3
what can i tell you kid youre right when youre right youre right and youre right,3
shes just no good,3
sue the shit out of em,3
then whatll you do,3
yeah yeah if shed come in here saying she was shirley temple youd say okay to that too,3
i said okay jake,3
thats a filthy habit,3
okay,3
theres seven ashtrays in this room duffy,3
shut up duffy youre always in a hurry and his friend says why not do what the chinese do so he says what do they do his friend says the chinese they screw for a while just listen a second duffy,3
jake listen,3
so theres this fella whos tired of screwing his wife,3
but what,3
give us things not just some old flag like this but ?€?,3
how do they do that,3
no the albacore its a fish my grandsons a member and they take very nice care of us,3
the apple core,3
the apple core club,3
where did you get this material,3
thank you,3
thats just lovely,3
not anymore oh some time ago my late husband owned a good deal of beach property in long beach but we lost it,3
well you own a lot of land,3
im not,3
did you know that youre a very wealthy woman,3
why,3
ive been wanting to meet you,3
yes,3
jake youre very disturbed youre crazy thats her father,3
get him away from her hes responsible for everything get him away from her,3
an accident,3
take it easy take it easy it was an accident,3
who is he get his name ill kill him,3
gittes stay outta this,3
lou she will kill you let her go for now you dont know,3
im sorry mrs mulwray,3
let her go she didnt kill anybody,3
mrs mulwray its a very serious offense pointing that at an officer of the law its a felony,3
oh christ escobar you dont know whats going on let her go ill explain it later,3
mrs mulwray you dont want to run around like that,3
gee thanks lou,3
give you three minutes,3
i guess not,3
you never learn do you gittes,3
do me a favor will you lou,3
well lets go,3
yeah,3
thats it,3
tell us about it on the way to pedro,3
gee lou im doing the best i can,3
if shes not there youre going downtown and youre staying there til she shows up,3
what for,3
no gittes youll show us,3
she lives in pedro ill write it down for you,3
whats the maids address,3
her maids house i think she knows somethings up,3
where,3
matter of fact i do,3
i dont suppose you got any idea where she went,3
shut up go on,3
i know what he says,3
they only dump the water at night,3
too late for what,3
its too late,3
cmon ill show you,3
what are you talking about,3
he found out somebody was dumping water there thats what they were trying to cover up by moving him,3
and whys that,3
mulwray was murdered and moved because somebody didnt want his body found in the ocean,3
why do you think mulwrays body was moved you dimwit evelyn mulwray knocked off her husband in the ocean and thought it would look like more of an accident if she hauled him up to the oak pass reservoir,3
i want those photographs gittes were talking about accessory after the fact conspiracy and extortion minimum,3
well i hope she wasnt too much of a disappointment to you lou,3
yeah i once knew a whore who for enough money would piss in a customers face but shed never shit on his chest thats where she drew the line,3
i dont think i need a day or two youre even dumber than you think i think you are not only that id never extort a nickel out of my worst enemy thats where i draw the line escobar,3
absolutely,3
you accusing me of extortion,3
you were following him night and day you saw who killed him you even took pictures of it it was evelyn mulwray shes been paying you off like a slot machine ever since her husband died,3
cmon you think youre dealing with a bunch of assholes mulwray had salt water in his goddam lungs now how did he get that in a fresh water reservoir,3
i heard it was an accident,3
yeah somebody wanted to shake down mulwray she hired you and thats how you happen to know mulwray was murdered,3
yeah,3
this broad hired you gittes not evelyn mulwray,3
what pictures,3
i want the rest of the pictures,3
i dont think about it one way or the other but if you want give me a day or two and ill get back to you now id like to go home,3
you really think im stupid dont you gittes,3
how did she happen to have them,3
yeah i took em so what,3
just to be on the safe side we had loach here give you a ring,3
is it i forget i dont call myself that often,3
isnt that your number,3
let me show you something,3
i dont,3
how do you happen to know her,3
didnt you call,3
what are you doing here,3
when i do youll hear about it,3
oh yeah can you think of something to charge me with,3
no he drowned a cousin of mine with about five hundred other people but they werent very important just a bunch of dumb mexicans living by a dam now beat it gittes you dont come out of this smelling like a rose you know,3
you mean thats what youre going to call it,3
no it was an accident,3
no,3
i dont want it anymore,3
no,3
or her name,3
no,3
you wouldnt happen to know the present whereabouts of the young woman,3
youre welcome to try there he is,3
id like to talk to him,3
oh yes,3
hollis mulwray you seen him,3
who,3
looking for someone,3
uhhuh so what are you doing here,3
congratulations,3
since i made lieutenant,3
since when,3
youre behind the times jake theyve got steam irons now and im out of chinatown,3
well sometimes it takes a while for a man to find himself and i guess you have,3
i get by,3
youve done well by yourself,3
well to tell you the truth i lied a little,3
howd you get past the guards,3
thanks lou,3
yeah they are,3
summer colds are the worst,3
i have a cold i cant seem to shake but other than that im fine,3
how are you lou,3
hello jake,3
i dont think so mrs mulwray of course you have my deepest sympathy and if we need anymore information well be in touch,3
will you need me for anything else lieutenant,3
well yes,3
mr gittes,3
a private investigator,3
but i thought youd hired a private investigator,3
yes,3
a complete surprise,3
he we did he wouldnt tell me her name we quarreled over her of course it came as a complete surprise to me,3
you and your husband never discussed her,3
certainly not,3
do you know where she might be,3
no,3
mrs mulwray do you happen to know the name of the young woman in question,3
no,3
but there is no possibility he would have taken his own life,3
well it didnt make him happy,3
obviously the fall must have knocked him out,3
of course,3
it looks like he was washed the entire length of the runoff channel could he swim,3
sure but id like to handle it,3
im all right,3
let me handle that,3
he didnt wear bifocals,3
how do you know,3
okay,3
on his day off get the exact address,3
with us,3
where does kyo live,3
where can we go,3
ill take care of it,3
i have to go home and get my things,3
thats worse just get out of here walk out leave everything,3
how about a plane,3
you cant go by train escobarll be looking for you everywhere,3
back to mexico,3
yeah where are you taking her now,3
so thats why you hate him,3
hollis came and took care of me after she was born he said he took care of her i couldnt see her i wanted to but i couldnt i just want to see her once in a while take care of her thats all but i dont want her to know i dont want her to know,3
to mexico,3
he had a breakdown the dam broke my mother died he became a little boy i was fifteen hed ask me what to eat for breakfast what clothes to wear it happened then i ran away,3
shes my sister and my daughter,3
i said i want the truth,3
shes my sister,3
i said the truth,3
shes my daughter,3
katherine katherine who,3
katherine,3
thats good now whats her name,3
who is she and dont give me that crap about it being your sister you dont have a sister,3
no,3
stop it ill make it easy you were jealous you fought he fell hit his head it was an accident but his girl is a witness youve had to pay her off you dont have the stomach to harm her but youve got the money to shut her up yes or no,3
i dont know what youre talking about this is the most insane the craziest thing i ever,3
theres no time for you to be shocked by the truth mrs mulwray the coroners report proves he was killed in salt water just take my word for it now i want to know how it happened and why i want to know before escobar gets here because i want to hang onto my license,3
what are you saying,3
yes positively thats where he was drowned,3
i dont know i mean yes probably,3
i found these in your backyard in your fish pond they belonged to your husband didnt they didnt they,3
what the hell is this all about,3
dont worry i can recommend a couple theyre expensive but you can afford it,3
no,3
you know any good criminal lawyers,3
what did you do that for,3
youre going to miss your train lou meet me at 1412 adelaide its above santa monica canyon yeah soon as you can,3
what are you doing whats wrong i told you weve got a 430,3
j j gittes for lieutenant escobar,3
yes weve got a 430 train to catch why,3
going somewhere,3
shes having a bath now why do you want to see her,3
i want to see her,3
upstairs why,3
wheres the girl,3
did you have lunch kyo will fix you something,3
sure,3
did you get some sleep,3
thats not what i meant,3
dont worry im not telling anybody about this,3
arent you coming back with me,3
i took your husbands buick ill return it tomorrow,3
because of hollis because she was seeing your husband was that it jesus christ say something was that it,3
i cant,3
i will if you dont,3
you wont go to the police if i tell you,3
just tell me the truth im not the police i dont care what youve done im not going to hurt you but one way or another im going to know,3
youre insane,3
like she knows about hollis death like she knows more than you want her to tell,3
what does it look like,3
thats not what it looks like mrs mulwray,3
yes,3
you mean she just found out,3
hollis death i tried to keep it from her i didnt want her upset before i could make plans for her to leave,3
what about,3
shes too upset,3
then lets go talk to her,3
i am not,3
you know what i mean youre keeping her there against her will,3
shes not tied up,3
cmon mrs mulwray youve got your husbands girlfriend tied up in there,3
the police,3
its either that or you drive to the police yourself,3
you bastard,3
okay give me the keys,3
its possible please dont ask me any more questions now just wait wait for me ill be back i need you here,3
including the death of your husband,3
its possible,3
thats what your father said youre telling me hes in back of this whole thing,3
you may think you know whats going on but you dont,3
give me an example,3
